"['machine-learning', 'tensorflow']",The cross-entropy error function in neural networks
['bigdata'],Seeking Career guidance
['bayesian-networks'],Bayesian network for classification using PyMc or PyMc3
['data-cleaning'],Remove indiferent respondents in survey data
"['machine-learning', 'neuralnetwork', 'deep-learning', 'research']",Deep learning facial recognition research project
"['hadoop', 'apache-pig', 'hbase']",Extract company names/job titles from free text
['feature-selection'],design pattern for extracting features
"['dataset', 'data-cleaning']",InterquartileRange takes up most instances in data set
"['data-mining', 'python']",Python for data analytics
"['clustering', 'k-means']",Combining K-means clustering with Agglomerative clustering
"['python', 'databases', 'nosql']",Python interface to Titan Database
"['machine-learning', 'scikit']","Using machine learning specifically for feature analysis, not predictions"
"['nlp', 'predictive-modeling', 'word-embeddings']",Predicting a word using Word2vec model
"['machine-learning', 'scikit']",Penalties on variables in scikit-learn GradientBoostingClassifier?
['beginner'],Beginner in programming and data science with 100 hours to spend learning the basics
"['machine-learning', 'reference-request']",data science / machine learning resources?
"['statistics', 'correlation', 'linear-regression']",Can we predict correlation between independent variables based on dependent variables
"['visualization', 'scala']",Plotting libraries for Scala on Zeppelin
"['scalability', 'scala']",Data Science Tools Using Scala
"['machine-learning', 'classification', 'data-mining', 'bigdata', 'domain-adaptation']",Training data from different sources
['machine-learning'],Machine learning to predict apps (recomendation)
"['apache-spark', 'java']",How to migrate application which has backend running using DLL methods and front end in JAVA to Apache spark?
"['r', 'csv']",How to read file from user in Shiny and assign it to a variable in global.r?
"['machine-learning', 'r', 'fuzzy-logic']",Fuzzy Inference system in R
"['machine-learning', 'neuralnetwork']",How important is the balance between the components of a loss value?
"['machine-learning', 'regression', 'svm']",Cost function for support vector regression
"['efficiency', 'javascript']",Implementation of Association Rules in Javascript
['python'],Need help with python code as part of a data analysis project
['r'],How to keep track of assumptions/design choices and avoid errors in complex projects
"['machine-learning', 'image-classification', 'image-recognition']",dynamic addition and variety of neural network outputs
"['machine-learning', 'data-mining', 'deep-learning']",Difference between Validation data and Testing data?
"['predictive-modeling', 'forecast', 'excel']",excel solver using relative references?
"['machine-learning', 'preprocessing', 'feature-engineering']",How to best represent rate or proportion as a feature?
['machine-learning'],use classification to improve clustering
"['dataset', 'clustering', 'similarity']",Measuring similarity for sets with same cardinality
"['machine-learning', 'classification', 'nlp', 'sklearn']",Vectorizing Skipgrams in sklearn
"['python', 'pandas']",How to count the number of missing values in each row in Pandas dataframe?
"['machine-learning', 'nlp', 'social-network-analysis', 'topic-model']",How can I discover topics in a social media data-set?
"['nlp', 'supervised-learning', 'topic-model', 'lda']",How can I run Labeled LDA over one textual document?
"['regression', 'correlation']",Non-linear regression line fit
"['data-mining', 'classification', 'text-mining', 'svm']",Improving SVM binary classification model on new dataset
"['machine-learning', 'neuralnetwork', 'word2vec', 'language-model']",how much text data is required for a meaningful use of word2vec
"['machine-learning', 'logistic-regression', 'linear-regression', 'regularization']",Should I use regularization every time?
"['scikit', 'random-forest']",Applying random forest model to a dataframe with multiple types of data
['knowledge-base'],how to increase the coverage of wordnet using wikipedia
"['machine-learning', 'statistics', 'recommendation', 'feature-selection']",How to normalize results of Singular Value Decomposition (SVD) between 0 and 1?
"['data-cleaning', 'similarity', 'distance']",Fixing data inconsistencies
"['deep-learning', 'convnet', 'object-recognition']",How does deep learning helps in detecting multiple objects in single image?
"['machine-learning', 'bigdata', 'data-mining', 'statistics', 'predictive-modeling']",Looking for a strong Phd Topic in Predictive Analytics in the context of Big Data
['statistics'],Standardize numbers for ranking ratios
"['machine-learning', 'naive-bayes-classifier']",Does Naive Bayes Classifier require assuming a specific distribution for training?
"['data-mining', 'nlp']",A tool like Matlab for NLP?
"['apache-spark', 'csv']",Reading CSVs with new lines in fields with Spark
"['dataset', 'csv']",Batch convert json links to csv
"['machine-learning', 'data-mining', 'clustering', 'sequential-pattern-mining']",clustering groups in terms of internal orders within each group
"['neuralnetwork', 'tensorflow', 'rnn']","What is the meaning of ""The number of units in the LSTM cell""?"
"['classification', 'svm', 'graphs']",Kernel on graphs and SVM : a weird interaction.
"['text-mining', 'feature-extraction', 'text']",Choosing the right parameters to train a Tf-Idf vectoriser
['algorithms'],How do you create an optimized walk list given longitude and latitude coordinates?
"['data-mining', 'computational-linguistics']",Can data science be applied to establishing the author of a text?
"['optimization', 'gradient-descent']",DIfferent learning rates converging to same minima
['data-mining'],how to modify sparse survey dataset with empty data points?
"['algorithms', 'notation']",How does the algorithm with the complexity of O(N**3) work?
"['machine-learning', 'bigdata', 'feature-selection', 'dimensionality-reduction', 'pca']",Does PCA change the values of the data?
"['machine-learning', 'terminology']",What is the term for when a model acts on the thing being modeled and thus changes the concept?
['regression'],Regression coefficient stability measurement in a multiple linear regression particularly in r?
['neuralnetwork'],How to fight underfitting in a deep neural net
"['bigdata', 'data-mining', 'efficiency', 'state-of-the-art']","Is FPGrowth still considered ""state of the art"" in frequent pattern mining?"
"['classification', 'svm']",Skewed multi-class data
"['education', 'definitions', 'career']","Starting my career as Data Scientist, is Software Engineering experience required?"
"['correlation', 'normalization']",How to normalise estimate weighted on correlations (some will obviously be negative)
"['bigdata', 'software-recommendation']",What commercial software should a data scientist purchase?
['clustering'],How to define a suitbale number of centroids for fuzzy c-means?
"['r', 'logistic-regression']",Learning ordinal regression in R?
['neuralnetwork'],Gas consumption outliers detection - Neural network project. Bad results
"['bigdata', 'text-mining', 'recommendation']",Preference Matching Algorithm
['logistic-regression'],conversion rate optimization
"['machine-learning', 'r', 'classification']",r - rpart in text mining for classification of documents
['machine-learning'],percentage of confidance on desion trees results
['predictive-modeling'],"What algorithmic approach for selecting similar, relevancy based documents"
"['r', 'classification', 'logistic-regression']",How does Performance function classify predictions as positive or negative? Package:ROCR
"['python', 'pandas', 'scraping']",How can I read in a .csv file with special characters in it in pandas?
"['tensorflow', 'rnn']",Tensorflow RNN: Batching data of different length
"['classification', 'predictive-modeling', 'xgboost']",Classification using xgboost - predictions
"['machine-learning', 'data-mining', 'r', 'classification']",R - Error in KNN - Test and training differ
"['machine-learning', 'time-series']","Finding frequencies in a noisy, ""uneven"" dataset"
['r'],Package that is similar to R's caret?
"['machine-learning', 'classification', 'beginner', 'decision-trees']",How would I map categories between two similar but different sets of categories
"['time-series', 'feature-extraction', 'multiclass-classification']",Feature Extraction - calculate slope
"['beginner', 'linear-regression']",How does the test data gets collected?
"['regression', 'linear-regression']","What does ""linear in parameters"" mean?"
